res1,res2,pair,ind1,ind2,roh1,roh2,roh3,roh12,roh23,roh34,ind1roh1,ind1roh2,ind1roh12,ind1roh23,ind1roh3,ind2roh1,ind2roh2,ind2roh12,ind2roh23,ind2roh3
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI6,BEN_NE3,409079947,332917074,115861590,76162873,217055484,64035428,951080464,864453508,86626956,319674486,544779022,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI7,BEN_NE1,215206145,136443937,19421778,78762208,117022159,15218702,942430262,853584663,88845599,335397181,518187482,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI7,BEN_NE2,551643555,472966714,260931216,78676841,212035498,70781149,942430262,853584663,88845599,335397181,518187482,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI7,BEN_NE3,437185719,365071186,167201165,72114533,197870021,82652422,942430262,853584663,88845599,335397181,518187482,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI8,BEN_NE1,280869981,198925137,62982231,81944844,135942906,23127840,1108177315,1029030472,79146843,300308119,728722353,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI8,BEN_NE2,634720459,554425770,325966867,80294689,228458903,79746264,1108177315,1029030472,79146843,300308119,728722353,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI8,BEN_NE3,486348741,412136620,198584084,74212121,213552536,69912309,1108177315,1029030472,79146843,300308119,728722353,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI9,BEN_NE1,209478822,135025248,23382893,74453574,111642355,12991738,849233213,745820153,103413060,339499389,406320764,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI9,BEN_NE2,461953829,375411786,159413941,86542043,215997845,64479401,849233213,745820153,103413060,339499389,406320764,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI9,BEN_NE3,404317129,329245391,135015981,75071738,194229410,63788616,849233213,745820153,103413060,339499389,406320764,1008859852,937520336,71339516,277485474,660034862
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI1,LGS1,310323171,234519616,46005117,75803555,188514499,29556074,897358653,799698739,97659914,345341326,454357413,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI11,LGS1,212000915,168923643,36521061,43077272,132402582,26337246,641166204,612648765,28517439,241001807,371646958,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI2,LGS1,204302014,171643491,39253937,32658523,132389554,20089705,650993225,648515374,2477851,140667619,507847755,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI3,LGS1,310712542,236855140,57438289,73857402,179416851,26436598,931565359,847325564,84239795,345974583,501350981,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI4,LGS1,370442939,292441962,62175599,78000977,230266363,42621777,1109312253,1030580255,78731998,302255092,728325163,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI6,LGS1,322312550,249491820,58264396,72820730,191227424,38991102,951080464,864453508,86626956,319674486,544779022,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI7,LGS1,313839554,239355638,53551062,74483916,185804576,26441518,942430262,853584663,88845599,335397181,518187482,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI8,LGS1,369993959,291935595,65704185,78058364,226231410,52086043,1108177315,1029030472,79146843,300308119,728722353,737843728,638009894,99833834,404772144,233237750
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI9,LGS1,267473038,191154683,19041032,76318355,172113651,13769232,849233213,745820153,103413060,339499389,406320764,737843728,638009894,99833834,404772144,233237750
Wayanad,Periyar,Wayanad-Periyar,BEN_SI1,BEN_SI5,529757737,446941261,157637889,82816476,289303372,84056431,897358653,799698739,97659914,345341326,454357413,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI11,BEN_SI5,395298268,361196880,156773827,34101388,204423053,85855691,641166204,612648765,28517439,241001807,371646958,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI2,BEN_SI5,385370688,369338929,186638742,16031759,182700187,75775537,650993225,648515374,2477851,140667619,507847755,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI3,BEN_SI5,547465516,476212278,183983275,71253238,292229003,99957713,931565359,847325564,84239795,345974583,501350981,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI4,BEN_SI5,656737098,584837026,298655121,71900072,286181905,115695856,1109312253,1030580255,78731998,302255092,728325163,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI6,BEN_SI5,548876579,470723297,184853943,78153282,285869354,109371987,951080464,864453508,86626956,319674486,544779022,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI7,BEN_SI5,554057912,479559749,196672836,74498163,282886913,99126602,942430262,853584663,88845599,335397181,518187482,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI8,BEN_SI5,655546755,583390865,297002888,72155890,286387977,124238434,1108177315,1029030472,79146843,300308119,728722353,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Periyar,Wayanad-Periyar,BEN_SI9,BEN_SI5,501150585,418016623,150375832,83133962,267640791,83327312,849233213,745820153,103413060,339499389,406320764,1343835283,1299687777,44147506,344660143,955027634
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW10,512543106,440071150,171772111,72471956,268299039,104167906,897358653,799698739,97659914,345341326,454357413,1266198710,1229664069,36534641,328923565,900740504
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW11,380659754,314977117,108400791,65682637,206576326,57813624,897358653,799698739,97659914,345341326,454357413,997123987,950413379,46710608,263905963,686507416
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW12,543231457,477596551,233320122,65634906,244276429,91393319,897358653,799698739,97659914,345341326,454357413,1267506856,1231795407,35711449,227052846,1004742561
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW13,486240534,420814498,163665707,65426036,257148791,106736844,897358653,799698739,97659914,345341326,454357413,1183131254,1138285233,44846021,344174628,794110605
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW14,501134863,433484868,219597980,67649995,213886888,92912899,897358653,799698739,97659914,345341326,454357413,1235716540,1190952996,44763544,177541519,1013411477
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW17,437611582,371194102,144113721,66417480,227080381,55506406,897358653,799698739,97659914,345341326,454357413,1116321554,1085802823,30518731,256140006,829662817
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW18,523298002,447973500,174925420,75324502,273048080,82104319,897358653,799698739,97659914,345341326,454357413,1339364699,1300736006,38628693,242877521,1057858485
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW19,434193281,365423023,162627552,68770258,202795471,67304384,897358653,799698739,97659914,345341326,454357413,1081768306,1036331080,45437226,232322355,804008725
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW20,422423946,341812350,63098067,80611596,278714283,55422180,897358653,799698739,97659914,345341326,454357413,1086271749,1022278981,63992768,541693814,480585167
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW24,461232675,390048637,146511676,71184038,243536961,72212855,897358653,799698739,97659914,345341326,454357413,1159641386,1113494396,46146990,301627698,811866698
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW3,533469953,464998704,226857794,68471249,238140910,83421096,897358653,799698739,97659914,345341326,454357413,1280728709,1240123254,40605455,207797688,1032325566
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW4,468258269,405569272,184492554,62688997,221076718,67665473,897358653,799698739,97659914,345341326,454357413,1219365724,1186222475,33143249,158691252,1027531223
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW5,379815641,313069836,100762692,66745805,212307144,63294247,897358653,799698739,97659914,345341326,454357413,977809134,918585062,59224072,241966240,676618822
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW55,439250034,360854884,82007387,78395150,278847497,68114357,897358653,799698739,97659914,345341326,454357413,1131174741,1073214798,57959943,534097691,539117107
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW57,462943169,371714118,78805679,91229051,292908439,58964000,897358653,799698739,97659914,345341326,454357413,1180288036,1103120235,77167801,638361097,464759138
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW6,373415442,309307419,94248377,64108023,215059042,45189743,897358653,799698739,97659914,345341326,454357413,992143483,946435718,45707765,248527765,697907953
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW8,471686030,400717936,154252888,70968094,246465048,78126715,897358653,799698739,97659914,345341326,454357413,1196839698,1156984240,39855458,275076038,881908202
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW9,496244003,424789789,192160130,71454214,232629659,92491097,897358653,799698739,97659914,345341326,454357413,1246521228,1203200533,43320695,216389572,986810961
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW10,350076720,319921141,121900966,30155579,198020175,56411459,641166204,612648765,28517439,241001807,371646958,1266198710,1229664069,36534641,328923565,900740504
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW11,276962348,248283286,93383685,28679062,154899601,54596104,641166204,612648765,28517439,241001807,371646958,997123987,950413379,46710608,263905963,686507416
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW12,353711476,324582610,143006020,29128866,181576590,62753722,641166204,612648765,28517439,241001807,371646958,1267506856,1231795407,35711449,227052846,1004742561
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW13,342653946,311846629,136747690,30807317,175098939,79778640,641166204,612648765,28517439,241001807,371646958,1183131254,1138285233,44846021,344174628,794110605
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW14,347224284,319918333,152645912,27305951,167272421,77161090,641166204,612648765,28517439,241001807,371646958,1235716540,1190952996,44763544,177541519,1013411477
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW17,317171931,290558875,126921589,26613056,163637286,69245315,641166204,612648765,28517439,241001807,371646958,1116321554,1085802823,30518731,256140006,829662817
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW18,381501920,352790431,172966813,28711489,179823618,79688767,641166204,612648765,28517439,241001807,371646958,1339364699,1300736006,38628693,242877521,1057858485
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW19,306049153,277261489,120062613,28787664,157198876,51951259,641166204,612648765,28517439,241001807,371646958,1081768306,1036331080,45437226,232322355,804008725
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW20,307995544,269419479,58049556,38576065,211369923,43102464,641166204,612648765,28517439,241001807,371646958,1086271749,1022278981,63992768,541693814,480585167
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW24,339778463,311512320,121174909,28266143,190337411,74507487,641166204,612648765,28517439,241001807,371646958,1159641386,1113494396,46146990,301627698,811866698
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW3,358130276,330088854,163942491,28041422,166146363,66161105,641166204,612648765,28517439,241001807,371646958,1280728709,1240123254,40605455,207797688,1032325566
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW4,324377247,301612892,139014956,22764355,162597936,59044044,641166204,612648765,28517439,241001807,371646958,1219365724,1186222475,33143249,158691252,1027531223
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW5,264730357,235964578,89526493,28765779,146438085,45982345,641166204,612648765,28517439,241001807,371646958,977809134,918585062,59224072,241966240,676618822
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW55,316103642,278700452,63535757,37403190,215164695,46456402,641166204,612648765,28517439,241001807,371646958,1131174741,1073214798,57959943,534097691,539117107
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW57,317512474,270058433,45315348,47454041,224743085,31665586,641166204,612648765,28517439,241001807,371646958,1180288036,1103120235,77167801,638361097,464759138
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW6,266846457,239076296,85949475,27770161,153126821,48621815,641166204,612648765,28517439,241001807,371646958,992143483,946435718,45707765,248527765,697907953
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW8,346304553,316523895,133225837,29780658,183298058,68692234,641166204,612648765,28517439,241001807,371646958,1196839698,1156984240,39855458,275076038,881908202
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI11,BEN_NW9,331057283,301001321,121727282,30055962,179274039,68926424,641166204,612648765,28517439,241001807,371646958,1246521228,1203200533,43320695,216389572,986810961
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW10,355128743,340625551,182611215,14503192,158014336,92119615,650993225,648515374,2477851,140667619,507847755,1266198710,1229664069,36534641,328923565,900740504
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW11,288471378,272375532,150256397,16095846,122119135,73791884,650993225,648515374,2477851,140667619,507847755,997123987,950413379,46710608,263905963,686507416
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW12,371986637,360526125,224188909,11460512,136337216,81490517,650993225,648515374,2477851,140667619,507847755,1267506856,1231795407,35711449,227052846,1004742561
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW13,346360075,329476909,162087963,16883166,167388946,72804933,650993225,648515374,2477851,140667619,507847755,1183131254,1138285233,44846021,344174628,794110605
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW14,348082366,333640653,202482161,14441713,131158492,66279759,650993225,648515374,2477851,140667619,507847755,1235716540,1190952996,44763544,177541519,1013411477
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW17,304140499,291624894,159290427,12515605,132334467,54652216,650993225,648515374,2477851,140667619,507847755,1116321554,1085802823,30518731,256140006,829662817
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW18,337006212,321773085,190636607,15233127,131136478,72385284,650993225,648515374,2477851,140667619,507847755,1339364699,1300736006,38628693,242877521,1057858485
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW19,290813046,274700941,150667226,16112105,124033715,48119671,650993225,648515374,2477851,140667619,507847755,1081768306,1036331080,45437226,232322355,804008725
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW20,275124613,251026892,66856005,24097721,184170887,51736732,650993225,648515374,2477851,140667619,507847755,1086271749,1022278981,63992768,541693814,480585167
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW24,323693026,306448457,147061908,17244569,159386549,84317447,650993225,648515374,2477851,140667619,507847755,1159641386,1113494396,46146990,301627698,811866698
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW3,342808555,326872947,202239619,15935608,124633328,74882352,650993225,648515374,2477851,140667619,507847755,1280728709,1240123254,40605455,207797688,1032325566
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW4,336118269,324284237,213214984,11834032,111069253,54627432,650993225,648515374,2477851,140667619,507847755,1219365724,1186222475,33143249,158691252,1027531223
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW5,278046174,258963278,134216773,19082896,124746505,56496839,650993225,648515374,2477851,140667619,507847755,977809134,918585062,59224072,241966240,676618822
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW55,321268881,299599006,118689992,21669875,180909014,63167284,650993225,648515374,2477851,140667619,507847755,1131174741,1073214798,57959943,534097691,539117107
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW57,327345823,297535543,84127727,29810280,213407816,57437954,650993225,648515374,2477851,140667619,507847755,1180288036,1103120235,77167801,638361097,464759138
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW6,268852899,252574798,129420818,16278101,123153980,55152701,650993225,648515374,2477851,140667619,507847755,992143483,946435718,45707765,248527765,697907953
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW8,344874076,329725217,180597702,15148859,149127515,92641231,650993225,648515374,2477851,140667619,507847755,1196839698,1156984240,39855458,275076038,881908202
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI2,BEN_NW9,346486042,330989767,202897730,15496275,128092037,66009504,650993225,648515374,2477851,140667619,507847755,1246521228,1203200533,43320695,216389572,986810961
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW10,518584010,451307330,181055463,67276680,270251867,116017989,931565359,847325564,84239795,345974583,501350981,1266198710,1229664069,36534641,328923565,900740504
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW11,390159788,331878744,115777501,58281044,216101243,55990906,931565359,847325564,84239795,345974583,501350981,997123987,950413379,46710608,263905963,686507416
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW12,528248379,463000088,226346693,65248291,236653395,108003368,931565359,847325564,84239795,345974583,501350981,1267506856,1231795407,35711449,227052846,1004742561
