res1,res2,pair,ind1,ind2,roh1,roh2,roh3,ind1roh1,ind1roh2,ind2roh1,ind2roh2
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW10,BEN_SI3,0,0,0,365458206,328923565,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW10,BEN_SI5,0,0,0,365458206,328923565,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW10,BEN_SI9,0,0,0,365458206,328923565,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW10,ZSB_03,0,0,0,365458206,328923565,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW10,ZSB_04,0,0,0,365458206,328923565,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW10,ZSB_05,0,0,0,365458206,328923565,326718091,246263826
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW57,693759995,693759995,525090113,310616571,263905963,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW10,924334472,923567057,684961290,310616571,263905963,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW6,922021937,921294941,692884840,310616571,263905963,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW3,903020207,902205430,726546146,310616571,263905963,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW17,973572151,972705626,781956445,310616571,263905963,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW13,1070473163,1070473163,855154224,310616571,263905963,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW24,1042311713,1040707618,876865935,310616571,263905963,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW55,1143743805,1143743805,994429576,310616571,263905963,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW8,1178582552,1178582552,1022815678,310616571,263905963,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW4,1198704691,1198704691,1030554344,310616571,263905963,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW12,1156338979,1156338979,1042998669,310616571,263905963,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW14,1224841954,1224841954,1068858016,310616571,263905963,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW19,1218040092,1218040092,1073368786,310616571,263905963,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW18,1258097983,1257189415,1107104194,310616571,263905963,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW9,1277725693,1277725693,1123270866,310616571,263905963,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW11,BEN_NW5,1932030109,1932030109,1887299232,310616571,263905963,301190312,241966240
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI6,1406824,1406824,0,310616571,263905963,406156567,304633087
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW11,LGS1,3784788,3784788,0,310616571,263905963,504605978,404772144
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI15,5676885,5676885,0,310616571,263905963,431734746,313676252
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI16,8724412,8724412,0,310616571,263905963,336116191,260165870
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI3,9463911,9463911,0,310616571,263905963,115966378,114426239
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI18,11402504,11402504,0,310616571,263905963,395198516,280261230
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI19,0,0,0,310616571,263905963,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI4,0,0,0,310616571,263905963,351998277,270707157
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW11,BEN_CI5,0,0,0,310616571,263905963,377525892,289122614
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW11,BEN_NE1,0,0,0,310616571,263905963,393846751,256700947
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW11,BEN_NE2,0,0,0,310616571,263905963,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW11,BEN_NE3,0,0,0,310616571,263905963,348824990,277485474
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW11,BEN_NOR1,0,0,0,310616571,263905963,493462124,396388890
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW11,BEN_NOR2,0,0,0,310616571,263905963,418514715,315997124
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI1,0,0,0,310616571,263905963,443001240,345341326
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI3,0,0,0,310616571,263905963,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW11,BEN_SI5,0,0,0,310616571,263905963,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI6,0,0,0,310616571,263905963,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI8,0,0,0,310616571,263905963,379454962,300308119
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI9,0,0,0,310616571,263905963,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW11,ZSB_01,0,0,0,310616571,263905963,343260407,256023333
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW11,ZSB_02,0,0,0,310616571,263905963,338557583,260820720
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW11,ZSB_03,0,0,0,310616571,263905963,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW11,ZSB_04,0,0,0,310616571,263905963,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW11,ZSB_05,0,0,0,310616571,263905963,326718091,246263826
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI16,11317241,11317241,11317241,262764295,227052846,336116191,260165870
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW57,575052069,574861823,419227894,262764295,227052846,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW6,879203190,878577579,694725453,262764295,227052846,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW5,960892320,960892320,792424344,262764295,227052846,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW17,953997275,953997275,795950565,262764295,227052846,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW55,973862451,973862451,829143401,262764295,227052846,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW11,1156338979,1156338979,1042998669,262764295,227052846,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW3,1265230103,1265230103,1117402938,262764295,227052846,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW18,1248376451,1248376451,1120926817,262764295,227052846,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW9,1325839516,1325839516,1207973354,262764295,227052846,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW24,1340201187,1340201187,1225844803,262764295,227052846,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW13,1381302215,1381302215,1251209712,262764295,227052846,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW19,1371283757,1371283757,1256826390,262764295,227052846,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW4,1460085316,1460085316,1322996164,262764295,227052846,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW8,1479285348,1479285348,1356276767,262764295,227052846,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW10,1517888711,1517888711,1448073383,262764295,227052846,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW12,BEN_NW14,1684024513,1684024513,1542962673,262764295,227052846,222305063,177541519
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI3,1598985,1598985,0,262764295,227052846,430214378,345974583
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI9,1720744,1720744,0,262764295,227052846,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW12,ZSB_01,2154996,2154996,0,262764295,227052846,343260407,256023333
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW12,BEN_NOR2,2985960,2985960,0,262764295,227052846,418514715,315997124
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI3,4819601,4819601,0,262764295,227052846,115966378,114426239
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI6,4990134,4990134,0,262764295,227052846,406156567,304633087
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI15,7656860,7656860,0,262764295,227052846,431734746,313676252
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW12,ZSB_03,8321558,8321558,0,262764295,227052846,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW12,ZSB_02,8549967,8549967,0,262764295,227052846,338557583,260820720
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI18,8605210,8605210,0,262764295,227052846,395198516,280261230
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW12,BEN_NE1,537089,0,0,262764295,227052846,393846751,256700947
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI19,0,0,0,262764295,227052846,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI4,0,0,0,262764295,227052846,351998277,270707157
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW12,BEN_CI5,0,0,0,262764295,227052846,377525892,289122614
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW12,BEN_NE2,0,0,0,262764295,227052846,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW12,BEN_NE3,0,0,0,262764295,227052846,348824990,277485474
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW12,BEN_NOR1,0,0,0,262764295,227052846,493462124,396388890
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI1,0,0,0,262764295,227052846,443001240,345341326
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW12,BEN_SI5,0,0,0,262764295,227052846,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI6,0,0,0,262764295,227052846,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI8,0,0,0,262764295,227052846,379454962,300308119
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW12,LGS1,0,0,0,262764295,227052846,504605978,404772144
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW12,ZSB_04,0,0,0,262764295,227052846,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW12,ZSB_05,0,0,0,262764295,227052846,326718091,246263826
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW17,624417037,624417037,428175965,389020649,344174628,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW57,761450870,760642125,607264501,389020649,344174628,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW18,908417808,908417808,692808541,389020649,344174628,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW10,1035633861,1035633861,753476591,389020649,344174628,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW6,997809750,997809750,783973569,389020649,344174628,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW24,981588112,981588112,831014044,389020649,344174628,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW19,999066326,997780023,846389833,389020649,344174628,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW11,1070473163,1070473163,855154224,389020649,344174628,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW9,1151461136,1149103160,980812822,389020649,344174628,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW55,1117382591,1117382591,982613424,389020649,344174628,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW3,1124177798,1123285198,985936678,389020649,344174628,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW8,1195299253,1195299253,1060642735,389020649,344174628,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW5,1195175377,1194257041,1077222628,389020649,344174628,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW4,1259559005,1259559005,1104630044,389020649,344174628,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW12,1381302215,1381302215,1251209712,389020649,344174628,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW13,BEN_NW14,1667687557,1667687557,1614226682,389020649,344174628,222305063,177541519
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW13,BEN_NOR1,2141609,1542669,0,389020649,344174628,493462124,396388890
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW13,BEN_NOR2,2325669,2325669,0,389020649,344174628,418514715,315997124
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI16,2631993,2631993,0,389020649,344174628,336116191,260165870
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI18,2688521,2688521,0,389020649,344174628,395198516,280261230
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW13,LGS1,4436627,4436627,0,389020649,344174628,504605978,404772144
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI3,5917767,5917767,0,389020649,344174628,115966378,114426239
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI15,5957387,5957387,0,389020649,344174628,431734746,313676252
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW13,BEN_NE3,227480,0,0,389020649,344174628,348824990,277485474
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW13,BEN_NE1,313476,0,0,389020649,344174628,393846751,256700947
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI19,0,0,0,389020649,344174628,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI4,0,0,0,389020649,344174628,351998277,270707157
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI5,0,0,0,389020649,344174628,377525892,289122614
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW13,BEN_CI6,0,0,0,389020649,344174628,406156567,304633087
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW13,BEN_NE2,0,0,0,389020649,344174628,309793891,233913209
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI1,0,0,0,389020649,344174628,443001240,345341326
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI3,0,0,0,389020649,344174628,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW13,BEN_SI5,0,0,0,389020649,344174628,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI6,0,0,0,389020649,344174628,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI8,0,0,0,389020649,344174628,379454962,300308119
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI9,0,0,0,389020649,344174628,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW13,ZSB_01,0,0,0,389020649,344174628,343260407,256023333
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW13,ZSB_02,0,0,0,389020649,344174628,338557583,260820720
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW13,ZSB_03,0,0,0,389020649,344174628,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW13,ZSB_04,0,0,0,389020649,344174628,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW13,ZSB_05,0,0,0,389020649,344174628,326718091,246263826
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW57,511996683,510998916,348405930,222305063,177541519,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW17,833271254,833271254,606144663,222305063,177541519,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW6,1004086837,1004086837,780748861,222305063,177541519,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW10,1108889448,1108068896,875031696,222305063,177541519,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW5,1169524087,1169524087,982810209,222305063,177541519,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW18,1177962016,1177962016,993196402,222305063,177541519,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW55,1184610278,1184610278,1001769987,222305063,177541519,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW11,1224841954,1224841954,1068858016,222305063,177541519,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW19,1264750237,1263220711,1082503517,222305063,177541519,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW3,1267846306,1267846306,1124443574,222305063,177541519,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW8,1274846215,1274846215,1126437739,222305063,177541519,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW24,1350511893,1350511893,1210674537,222305063,177541519,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW4,1464887267,1464887267,1320661037,222305063,177541519,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW9,1555495092,1555495092,1431217569,222305063,177541519,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW12,1684024513,1684024513,1542962673,222305063,177541519,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW14,BEN_NW13,1667687557,1667687557,1614226682,222305063,177541519,389020649,344174628
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI3,1187240,1187240,0,222305063,177541519,430214378,345974583
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI9,1691745,1691745,0,222305063,177541519,442912449,339499389
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI16,4141401,4141401,0,222305063,177541519,336116191,260165870
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW14,BEN_NOR2,4612088,4612088,0,222305063,177541519,418514715,315997124
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW14,LGS1,6385478,6385478,0,222305063,177541519,504605978,404772144
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI15,12580853,12580853,0,222305063,177541519,431734746,313676252
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI1,855664,0,0,222305063,177541519,443001240,345341326
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI18,0,0,0,222305063,177541519,395198516,280261230
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI19,0,0,0,222305063,177541519,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI3,0,0,0,222305063,177541519,115966378,114426239
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI4,0,0,0,222305063,177541519,351998277,270707157
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI5,0,0,0,222305063,177541519,377525892,289122614
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW14,BEN_CI6,0,0,0,222305063,177541519,406156567,304633087
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW14,BEN_NE1,0,0,0,222305063,177541519,393846751,256700947
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW14,BEN_NE2,0,0,0,222305063,177541519,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW14,BEN_NE3,0,0,0,222305063,177541519,348824990,277485474
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW14,BEN_NOR1,0,0,0,222305063,177541519,493462124,396388890
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW14,BEN_SI5,0,0,0,222305063,177541519,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI6,0,0,0,222305063,177541519,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI8,0,0,0,222305063,177541519,379454962,300308119
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW14,ZSB_01,0,0,0,222305063,177541519,343260407,256023333
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW14,ZSB_02,0,0,0,222305063,177541519,338557583,260820720
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW14,ZSB_03,0,0,0,222305063,177541519,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW14,ZSB_04,0,0,0,222305063,177541519,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW14,ZSB_05,0,0,0,222305063,177541519,326718091,246263826
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW57,188104101,187169329,85211933,286658737,256140006,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW13,624417037,624417037,428175965,286658737,256140006,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW55,655865181,655865181,527048778,286658737,256140006,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW14,833271254,833271254,606144663,286658737,256140006,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW10,844215226,843265238,670642845,286658737,256140006,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW8,873072028,872432585,710505166,286658737,256140006,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW3,873056489,873056489,737141266,286658737,256140006,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW11,973572151,972705626,781956445,286658737,256140006,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW24,949598592,949598592,787007389,286658737,256140006,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW6,985992866,985992866,795242487,286658737,256140006,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW12,953997275,953997275,795950565,286658737,256140006,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW5,973377275,972434208,804382132,286658737,256140006,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW18,1028918681,1028374407,827166634,286658737,256140006,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW4,991482554,991482554,832072023,286658737,256140006,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW9,1074701212,1074701212,939314253,286658737,256140006,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW17,BEN_NW19,1225463436,1225463436,1053630750,286658737,256140006,277759581,232322355
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW17,BEN_NOR2,1476772,1476772,0,286658737,256140006,418514715,315997124
